timestamp,BTC_USDT_1h_close,BTC_USDT_1h_volume,fear_greed_index,trend_bitcoin,google_trends_bitcoin,open_interest
2025-01-28,102299.66625000001,866.8741937916667,72.0,47.0,47.0,32918378100.10733
2025-01-29,102567.63,908.6535999166666,72.0,47.0,47.0,33902789966.44076
2025-01-30,105171.08833333333,789.4577168750001,70.0,47.0,47.0,34686056588.772026
2025-01-31,103955.73958333333,580.1765094583333,76.0,47.0,47.0,34453415758.28511
2025-02-01,101915.51125,516.3804666249999,68.0,47.0,47.0,33930367895.01945
2025-02-02,99021.69166666667,1394.3624587916668,60.0,51.0,51.0,33254304683.75059
2025-02-03,96884.76875,2824.617641208333,44.0,51.0,51.0,32492357213.168182
2025-02-04,99167.33791666666,1742.8378994166667,72.0,51.0,51.0,30396509168.510876
2025-02-05,97704.33541666665,1190.1467149166667,54.0,51.0,51.0,30585668764.92638
2025-02-06,97516.68666666666,1372.9055842916666,49.0,51.0,51.0,30608967588.872868
2025-02-07,97316.74916666666,1461.3356595833332,44.0,51.0,51.0,30666791767.54692
2025-02-08,96309.85875,494.73264904166666,44.0,51.0,51.0,30852519425.16948
2025-02-09,96539.17375,688.4529630416667,46.0,36.0,36.0,30613252691.99176
2025-02-10,97237.56541666666,1023.2302959583334,43.0,36.0,36.0,31496512220.87114
2025-02-11,97142.90333333334,992.226440625,47.0,36.0,36.0,32333339464.72252
2025-02-12,96347.11583333333,1333.0865272916667,46.0,36.0,36.0,32588060746.3826
2025-02-13,96377.765,1072.7935701666668,50.0,36.0,36.0,32322457441.09477
2025-02-14,97145.35916666668,1082.6498935833333,48.0,36.0,36.0,32224590833.845978
2025-02-15,97590.28541666667,654.0137455,50.0,36.0,36.0,32206145731.18149
2025-02-16,97170.74166666665,347.9926855416666,54.0,34.0,34.0,31937727296.226227
2025-02-17,96064.945,898.765381375,51.0,34.0,34.0,32246756720.98691
2025-02-18,95402.03291666666,1438.1207620833331,47.0,34.0,34.0,33143669238.50703
2025-02-19,95959.23708333333,959.7846804583334,44.0,34.0,34.0,32607113730.69336
2025-02-20,97450.10208333335,1050.812491875,49.0,34.0,34.0,34966880154.97904
2025-02-21,97611.03416666666,1385.9449667083334,55.0,34.0,34.0,31362591621.27564
2025-02-22,96425.66166666667,187.29383625,49.0,34.0,34.0,31002396650.920628
2025-02-23,96039.42291666666,109.19485958333333,50.0,54.0,54.0,31240208082.66211
2025-02-24,94940.54625,451.9873059166666,49.0,54.0,54.0,32194868351.509777
2025-02-25,89371.33916666667,1123.8759398333334,25.0,54.0,54.0,31002605071.45776
2025-02-26,87236.18208333333,751.8942855,21.0,54.0,54.0,28759536351.83549
2025-02-27,85261.86541666667,580.9006138333333,10.0,54.0,54.0,28703810806.90965
2025-02-28,81997.44499999999,713.0049987916667,16.0,54.0,54.0,27429302791.46652
2025-03-01,85201.29833333334,228.613391625,20.0,54.0,54.0,27560542863.45492
2025-03-02,88551.37041666667,459.6064445833333,26.0,56.0,56.0,30061692291.288403
2025-03-03,90617.76,644.253266625,33.0,56.0,56.0,26248703641.088924
2025-03-04,84733.8775,664.6757572083334,15.0,56.0,56.0,25351023188.63725
2025-03-05,88781.76833333333,437.09575387499996,20.0,56.0,56.0,26937919179.36851
2025-03-06,90494.76916666667,467.93940795833333,25.0,56.0,56.0,26726397960.3777
2025-03-07,87985.59458333334,673.4325175,34.0,56.0,56.0,26172178453.366894
2025-03-08,86225.7625,204.64367604166668,28.0,56.0,56.0,25912691091.89484
2025-03-09,84197.88958333334,390.35745429166667,27.0,49.0,49.0,25683692285.21995
2025-03-10,80925.57333333333,593.6083447916667,20.0,49.0,49.0,24901404261.11819
2025-03-11,81097.86333333333,617.2172777083333,24.0,49.0,49.0,24901404261.11819
2025-03-12,82585.20125,538.787247,34.0,49.0,49.0,24901404261.11819
2025-03-13,82215.45375,352.87748904166665,45.0,49.0,49.0,24901404261.11819
2025-03-14,83234.96041666667,376.69508825,27.0,49.0,49.0,24901404261.11819
2025-03-15,84260.75041666666,143.33725058333332,46.0,49.0,49.0,24901404261.11819
2025-03-16,83541.61791666667,244.69048554166667,30.0,37.0,37.0,24901404261.11819
2025-03-17,83583.67833333333,283.3974679583333,32.0,37.0,37.0,24901404261.11819
2025-03-18,82523.93958333334,382.64269283333334,34.0,37.0,37.0,24901404261.11819
2025-03-19,84138.34874999999,468.0219155,32.0,37.0,37.0,24901404261.11819
2025-03-20,85200.68916666666,470.56649345833335,49.0,37.0,37.0,24901404261.11819
2025-03-21,84180.74,228.867833375,31.0,37.0,37.0,24901404261.11819
2025-03-22,84180.2625,82.018104875,32.0,37.0,37.0,24901404261.11819
2025-03-23,84712.47083333334,152.27436025,30.0,34.0,34.0,24901404261.11819
2025-03-24,87386.30833333333,463.24885025000003,45.0,34.0,34.0,24901404261.11819
2025-03-25,87304.0625,449.23795108333337,46.0,34.0,34.0,24901404261.11819
2025-03-26,87295.2,396.53121633333336,47.0,34.0,34.0,24901404261.11819
2025-03-27,87221.59999999999,313.68605199999996,40.0,34.0,34.0,24901404261.11819
2025-03-28,85111.04166666667,413.5555664583333,44.0,34.0,34.0,24901404261.11819
2025-03-29,83117.6375,245.56388912500003,26.0,34.0,34.0,24901404261.11819
2025-03-30,82854.95,212.431998875,32.0,38.0,38.0,24901404261.11819
2025-03-31,82358.16249999999,466.59553708333334,34.0,38.0,38.0,24901404261.11819
2025-04-01,84113.2375,338.6843297916667,34.0,38.0,38.0,24901404261.11819
2025-04-02,85053.53333333334,618.5371543333333,44.0,38.0,38.0,24901404261.11819
2025-04-03,82823.95833333333,517.2723985416667,25.0,38.0,38.0,24901404261.11819
2025-04-04,83439.48333333332,756.712952125,28.0,38.0,38.0,24901404261.11819
2025-04-05,83336.3625,266.71171991666665,30.0,38.0,38.0,24901404261.11819
2025-04-06,81855.47916666667,576.3975172083334,34.0,55.0,55.0,24901404261.11819
2025-04-07,77566.745,1262.45932215,34.0,55.0,55.0,24901404261.11819
